64	2	RFR1	0.018414412	167	1800	0	1	0	LAO
64	3	IRR2	0.023544994	357	1800	0.8	0.8	0	LAO
64	4	RFR2	0	357	1800	0	1	0	LAO
64	5	IRRU	0.002653619	71	1800	0.8	0.8	0	LAO
64	6	AGRL	0.037816524	71	1800	0	1	0	LAO
64	7	FRSE	0.917570452	-99	-99	-99	-99	0	LAO
65	1	IRR1	0.054991457	185	1800	0.8	0.8	0	THA
65	2	RFR1	0.023909794	185	1800	0	1	0	THA
65	3	IRR2	0.044993011	37	1800	0.8	0.8	0	THA
65	4	RFR2	0	37	1800	0	1	0	THA
65	5	IRRU	0.000438646	134	1800	0.8	0.8	0	THA
65	6	AGRL	0.061570168	134	1800	0	1	0	THA
65	7	FRSE	0.814096924	-99	-99	-99	-99	0	THA
66	1	IRR1	0	167	1800	0.8	0.8	0	LAO
66	2	RFR1	0.023226745	167	1800	0	1	0	LAO
66	3	IRR2	0.027862209	357	1800	0.8	0.8	0	LAO
66	4	RFR2	0	357	1800	0	1	0	LAO
66	5	IRRU	0.00069101	71	1800	0.8	0.8	0	LAO
66	6	AGRL	0.016931056	71	1800	0	1	0	LAO
66	7	FRSE	0.93128898	-99	-99	-99	-99	0	LAO
67	1	IRR1	0	167	1800	0.8	0.8	0	LAO
67	2	RFR1	0.022304249	167	1800	0	1	0	LAO
67	3	IRR2	0.004165384	357	1800	0.8	0.8	0	LAO
67	4	RFR2	0	357	1800	0	1	0	LAO
67	5	IRRU	0.000219307	134	1800	0.8	0.8	0	LAO
67	6	AGRL	0.037283899	134	1800	0	1	0	LAO
67	7	FRSE	0.93602716	-99	-99	-99	-99	0	LAO
68	1	IRR1	0	167	1800	0.8	0.8	0	LAO
68	2	RFR1	0.014063887	167	1800	0	1	0	LAO
68	3	IRR2	0.019162672	357	1800	0.8	0.8	0	LAO
68	4	RFR2	0	357	1800	0	1	0	LAO
68	5	IRRU	0.000727192	71	1800	0.8	0.8	0	LAO
68	6	AGRL	0.028585765	71	1800	0	1	0	LAO
68	7	FRSE	0.937460485	-99	-99	-99	-99	0	LAO
69	1	IRR1	0	167	1800	0.8	0.8	0	LAO
69	2	RFR1	0.00575095	167	1800	0	1	0	LAO
69	3	IRR2	0.002951247	357	1800	0.8	0.8	0	LAO
69	4	RFR2	0	357	1800	0	1	0	LAO
69	5	IRRU	0.000402063	71	1800	0.8	0.8	0	LAO
69	6	AGRL	0.012748246	71	1800	0	1	0	LAO
69	7	FRSE	0.978147494	-99	-99	-99	-99	0	LAO
70	1	IRR1	0	167	1800	0.8	0.8	0	LAO
70	2	RFR1	0.010599639	167	1800	0	1	0	LAO
70	3	IRR2	0.010200386	357	1800	0.8	0.8	0	LAO
70	4	RFR2	0	357	1800	0	1	0	LAO
70	5	IRRU	0.000891412	71	1800	0.8	0.8	0	LAO
70	6	AGRL	0.01243641	71	1800	0	1	0	LAO
70	7	FRSE	0.965872153	-99	-99	-99	-99	0	LAO
71	1	IRR1	0	167	1800	0.8	0.8	0	LAO
71	2	RFR1	0.010523458	167	1800	0	1	0	LAO
71	3	IRR2	0.00559975	357	1800	0.8	0.8	0	LAO
71	4	RFR2	0	357	1800	0	1	0	LAO
71	5	IRRU	0.000439781	71	1800	0.8	0.8	0	LAO
71	6	AGRL	0.017078723	71	1800	0	1	0	LAO
71	7	FRSE	0.966358288	-99	-99	-99	-99	0	LAO
72	1	IRR1	0	167	1800	0.8	0.8	0	LAO
72	2	RFR1	0.006555608	167	1800	0	1	0	LAO
72	3	IRR2	0.013729606	357	1800	0.8	0.8	0	LAO
72	4	RFR2	0	357	1800	0	1	0	LAO
72	5	IRRU	0.001049944	134	1800	0.8	0.8	0	LAO
72	6	AGRL	0.012374778	134	1800	0	1	0	LAO
72	7	FRSE	0.966290064	-99	-99	-99	-99	0	LAO
73	1	IRR1	0	167	1800	0.8	0.8	0	LAO
73	2	RFR1	0.00345312	167	1800	0	1	0	LAO
73	3	IRR2	0.009059664	357	1800	0.8	0.8	0	LAO
73	4	RFR2	0	357	1800	0	1	0	LAO
73	5	IRRU	0.000934162	71	1800	0.8	0.8	0	LAO
73	6	AGRL	0.005620047	71	1800	0	1	0	LAO
73	7	FRSE	0.980933008	-99	-99	-99	-99	0	LAO
74	1	IRR1	0	167	1800	0.8	0.8	0	LAO
74	2	RFR1	0.004314657	167	1800	0	1	0	LAO
74	3	IRR2	0.0298502	357	1800	0.8	0.8	0	LAO
74	4	RFR2	0	357	1800	0	1	0	LAO
