"year","hotspot","jan_calc","feb_calc","mar_calc","apr_calc","may_calc","jun_calc","jul_calc","aug_calc","sep_calc","oct_calc","nov_calc","dec_calc","1daymin_calc","1daymax_calc","3daymin_calc","3daymax_calc","7daymin_calc","7daymax_calc","30daymin_calc","30daymax_calc","90daymin_calc","90daymax_calc","dayofmin_calc","dayofmax_calc","hipulse_no_calc","lopulse_no_calc","hipulse_dur_calc","lopulse_dur_calc","ave_increa_calc","ave_decrea_calc","No. Rises_calc","No. Falls_calc","jan_tar","feb_tar","mar_tar","apr_tar","may_tar","jun_tar","jul_tar","aug_tar","sep_tar","oct_tar","nov_tar","dec_tar","1daymin_tar","1daymax_tar","3daymin_tar","3daymax_tar","7daymin_tar","7daymax_tar","30daymin_tar","30daymax_tar","90daymin_tar","90daymax_tar","dayofmin_tar","dayofmax_tar","hipulse_no_tar","lopulse_no_tar","hipulse_dur_tar","lopulse_dur_tar","ave_increa_tar","ave_decrea_tar","No. Rises_tar","No. Falls_tar","jan_allowed_dev","feb_allowed_dev","mar_allowed_dev","apr_allowed_dev","may_allowed_dev","jun_allowed_dev","jul_allowed_dev","aug_allowed_dev","sep_allowed_dev","oct_allowed_dev","nov_allowed_dev","dec_allowed_dev","1daymin_allowed_dev","1daymax_allowed_dev","3daymin_allowed_dev","3daymax_allowed_dev","7daymin_allowed_dev","7daymax_allowed_dev","30daymin_allowed_dev","30daymax_allowed_dev","90daymin_allowed_dev","90daymax_allowed_dev","dayofmin_allowed_dev","dayofmax_allowed_dev","hipulse_no_allowed_dev","lopulse_no_allowed_dev","hipulse_dur_allowed_dev","lopulse_dur_allowed_dev","ave_increa_allowed_dev","ave_decrea_allowed_dev","No. Rises_allowed_dev","No. Falls_allowed_dev"
1,11,0,3.47178571428571,25.0054838709677,64.5903333333333,453.521290322581,1168.841,2234.27483870968,3010.0464516129,3225.32533333333,2216.61548387097,1478.16266666667,766.60935483871,0,3932.57,0,11504.11,0,25814.89,0,102709.65,872.38,261548.28,1,247,28,192,7,48,75.9472972972973,-59.5106145251397,148,179,12800643.876617,47032647.5224628,99994936.2541272,313937143.658673,424347895.75014,204331436.647072,97159859.1946432,56953059.133586,23554206.5578289,13256179.6417055,6372948.46029016,3082332.10213443,1018352.59751656,414015057.265505,3779887.04693137,1070200734.65212,9909095.34423128,3441463809.29987,82879811.8641223,12806153684.2099,575618282.771366,38398934892.8772,17.0832741841441,150.343597859144,29.3382530082017,161.503463231493,36.6894168625586,142.010954917641,5387368.89469597,-1831841.64772724,78.188437235076,244.43330710195,1003285.11060916,2466411.50087345,5421487.24213601,26293950.3104898,43040881.5744851,20708518.8327514,11039559.7473191,4154155.58223208,1755550.80085569,841206.230060515,607355.509933408,365170.717856057,50221.6531836355,39948057.0898902,172814.427085758,114710566.865811,789440.662871913,323752699.247796,6063726.08406424,1246075870.72776,64763245.5521349,2962783866.4,1.50468316484476,9.51534852683544,2.82542756935582,12.601783307502,3.15399034037255,9.35187463508919,293441.348914595,-180348.714402784,8.93708228366449,22.7019238773733
1,12,0,3.41714285714286,44.6776344086022,185.188333333333,2033.64688172043,8205.72233333333,16392.7724731183,26258.0189247312,41854.7506666667,38673.4490322581,26936.7468888889,16698.0909677419,0,44847.9466666667,0,133918.183333333,0,310782.56,0,1298745.38,1480.68666666667,3329181,1,265.666666666667,51.3333333333333,196.333333333333,51.3333333333333,196.333333333333,283.470756758579,-265.880061538739,173.333333333333,137.333333333333,9613210.84912593,4619299.61397329,42893590.1299499,739952840.899635,1546580717.67615,1564447826.25216,875834136.495813,387148935.796401,175184637.971989,110788256.227512,64423536.6687261,32732541.9481495,3256852.41472445,1578734499.38693,11065764.7487447,6471834162.71228,28184739.1330484,10278808406.8905,102902771.273849,57943378491.2967,1984087149.20098,117597513238.839,45.8087752518865,140.334124205013,58.0462291960915,119.646878434966,66.6394996767243,159.985304422056,26024047.7951217,-5786159.41627821,89.4520366173238,273.121160990559,554320.802557608,312542.643863752,4441012.14429017,65370614.0521416,89439230.3997415,130942126.964835,82978124.8736612,32050022.6127591,22563367.4977333,10330043.4041275,4102138.96278889,1872748.39273568,177841.847018345,161921951.502022,940410.664027685,500956673.596352,1669594.80774621,857771345.893238,8035474.87093089,3357810716.6276,177572896.020913,12257446568.3788,5.65219701125364,12.3272602772961,3.30674506351352,7.51564828958362,3.46439968484143,8.99216302484274,1460482.13733516,-567196.518388884,5.67141286083497,25.4581378060393
1,13,0,0,6.02516129032258,86.988,1034.06935483871,6151.44433333333,15804.0793548387,24753.9935483871,39680.894,42001.2825806452,31000.7163333333,19651.0096774194,0,44879.43,0,134580.98,0,313408.84,0,1312575.84,186.78,3418857.93,1,275,57,191,57,191,235.11387434555,-305.531020408163,191,98,10780216.9366959,6317042.46222214,30561806.834991,646396606.566696,1676657958.28616,1325198450.42207,965953398.101846,720427710.873541,232112231.834143,171753666.339971,74132106.615944,28978507.0867581,2936840.58377118,2143346386.24957,9801902.90209945,4212313554.45094,29698482.8568937,9477834988.56551,155071561.66438,41740855945.6182,991563570.000373,132394120645.222,70.7575601155404,148.845725895138,44.5254489814397,115.980021608993,55.4006548214238,119.071570993401,24782732.6397458,-6504607.98546823,91.6943065160885,312.474707641639,542618.654716037,449912.631942369,1688357.6479452,50077969.6995931,122614614.599985,142060711.986547,98435913.3763473,45163553.4723294,23717728.4145812,9577051.97193702,6675314.38965429,2454526.46793998,282985.815539241,144530782.465652,1088965.39763015,346956847.751234,2387683.41250457,837467594.42679,10451771.8316866,3603500882.33949,90930331.1217226,7475489754.87772,5.55915619046427,9.12770617038477,5.09789142786758,8.06028819875792,3.10967739840271,14.8094934766414,1724107.48597048,-402845.128419299,5.77400488043204,23.4718931708951
1,14,0,0,0.347849462365591,47.1223333333333,975.146129032258,5655.50266666667,16546.2804301075,26806.8767741935,41391.7398888889,45620.4886021505,34699.0626666667,22357.054516129,0,47974.9566666667,0,143520.823333333,0,333793.946666667,0,1401518.68333333,10.7833333333333,3686440.62,1,278.333333333333,59.3333333333333,188.333333333333,59.3333333333333,188.333333333333,270.230953317489,-337.302263271486,180.666666666667,93.6666666666667,14346487.6053795,24704426.2958278,173534053.344598,1440093829.32179,2561325114.0988,2144687444.15563,1148341621.75736,789921874.865388,406583375.015168,156885363.323384,88572021.234121,47222915.4753441,10387261.3828171,2163299065.62276,23541814.3795527,8601685972.71678,63969909.2676408,19577770366.3535,358691397.077191,84625461166.3119,5691630574.08081,160500739099.373,43.8413773943903,158.143014602363,54.9233611935051,176.920325342566,57.6421258947812,133.213363237679,24264583.7909708,-8834783.65323571,88.7145473745962,337.142056928327,1216511.58297757,1800381.68825355,13463788.4685655,63786893.1460295,159845359.756536,108320558.153782,72345258.9933193,44390568.6616286,20595992.1847464,13070801.4514978,6865586.84454498,2728038.16493946,825157.923706838,207169540.733986,2429590.29119067,596124745.431776,4679977.11550183,865816052.323655,39855860.6679944,5076772174.59986,294178436.294949,14735465697.3023,3.13335993513465,9.50350352282791,4.11984628980281,11.0538496306787,5.21807592915138,10.4081958913555,2465194.66641019,-814562.46042432,4.6813732109343,21.0888389344482
1,15,0,0.1175,7.3241935483871,54.6093333333333,453.561290322581,1258.654,2528.38258064516,3714.89225806452,4042.05666666667,2735.65612903226,1803.20333333333,918,0,4819.96,0,14173.43,0,32173.03,0,129818.33,230.34,321339.62,1,247,31,187,31,187,75.3239285714286,-56.770632183908,140,174,9674629.26984406,37323344.4003664,165790638.541621,414247357.674705,397132622.214628,366358344.829102,150429438.143971,57239838.4000459,30030663.1365181,15777666.2272574,7527824.62259739,4365016.52253727,1108550.86830407,646072964.35523,4191580.83959912,1792137290.62772,10998298.4470433,4119211419.1706,125368824.384894,17518089842.791,664112094.814414,46607299927.7036,14.7094551327173,100.246029012837,44.0184195223264,106.186033773702,48.0674315773649,132.432925448287,5174418.02442098,-1865956.53695208,108.025827621575,215.854575491627,634128.225105855,2287072.97567372,9944180.66982635,43504428.8749822,33304987.5259568,27846133.1177635,8299089.29664504,3699366.56601329,2483730.08646997,917272.429424709,551850.737049792,414138.878564113,69277.9138171094,30400254.3077046,435158.870710919,143413245.437682,882026.005003938,276213386.482954,7278814.82993752,1523893538.02603,74993351.4389654,2550878099.85904,1.35092590237036,9.64952713395469,2.3542097650934,9.56053760214709,2.35388337692712,8.93835160215385,524202.032764008,-197595.508809934,7.05059892828576,13.2082768409979
1,16,0,0,0,31.4326666666667,520.548709677419,1666.594,3025.6835483871,4335.13967741935,3638.13266666667,2610.42967741935,1458.483,1341.35516129032,0,5546.51,0,15874.91,0,33998.19,0,134362.13,0,336216.66,1,225,13,200,2.6,200,149.140107526882,-72.1954696132597,93,181,842855.393199507,685428.316643151,35092117.7773209,162157216.960922,124730347.218875,70288014.1523645,29316281.8309957,16937080.0567389,7149258.44591024,5210121.13794437,2832664.14919795,1226086.53464014,0,144913256.434349,931661.016305164,642152290.58255,2242908.55622797,1026166478.20443,15476254.6924057,4860269550.55342,218498989.700029,11766910179.2119,70.7162338312482,126.38307497371,36.8033557850868,111.921575746499,27.4455132667208,113.938591161743,2481428.286275,-1103787.23288123,85.2383545907214,255.166529205162,77904.9194002115,52655.0741293629,3075114.98299077,10038679.496783,7363469.38218655,3541563.20861443,2755255.1153793,1266995.1382551,592428.036575465,395367.052474985,181114.195837487,69007.4367873615,0,15270812.6777895,55613.2328755219,30533092.8146712,272975.885826423,122628544.028877,1645182.40846656,359812303.987368,22547178.7425009,716760410.525313,4.83193294435041,8.94075562774669,2.3020227397792,8.29511273447424,2.27748975116992,7.66242947531864,211155.954754546,-85167.7455441876,8.31071098512039,21.9385156875942
1,17,0,0,0.057741935483871,3.27066666666667,46.2914516129032,100.173666666667,225.674516129032,1136.57612903226,1664.21766666667,2080.46209677419,1533.88433333333,875.411451612903,0,3398.615,0,9584.58,0,19093.53,0,65173.95,1.79,171553.75,1,245.5,8.5,134.5,4.25,67.25,110.889955513784,-46.6846657228252,90.5,179,2643768.75324092,1083425.31744309,90139410.1810922,706312088.145088,513692988.79699,289516698.798026,171107001.405709,48086794.4479376,26243147.3142526,14798440.7612291,8989050.46925747,5508339.3737172,887669.088205482,907862365.326535,2711781.31325918,2613374846.18483,5521873.06221529,6229380858.84796,28088378.6651124,27346231700.8724,880017726.278346,57041137607.9472,92.2250224733725,109.271425561747,41.5221371751977,133.852208877215,39.6798460831633,89.7320765134646,15725544.300598,-3540041.02991364,49.877058094833,311.632649550796,153618.329369357,79176.9064892907,9050655.47295558,48069139.5617187,33036812.4992362,20925959.1751017,11148173.3787317,5060311.02075345,2008568.35213615,1010313.06900903,502560.9013825,291474.790604346,66848.5292625406,57527831.6703097,241263.470975042,164518273.02838,449136.922482641,495655484.106252,2041395.93832836,1924534390.48111,59661445.0292912,2748761092.97327,5.33865857170895,9.07038668217138,3.3382697670022,5.83640594780445,2.56719292094931,9.2481696458417,1247028.52933183,-265017.98664046,3.12509714799817,19.3784909595153
1,18,0,0,0.00193548387096774,2.86666666666667,4.2141935483871,3.93166666666667,11.4212903225806,255.154193548387,388.689333333333,400.208387096774,408.833,267.882258064516,0,873.84,0,2325.69,0,4355.91,0,13361.43,0.06,37696.85,1,233,2,140,1,140,35.5605970149254,-11.1828571428571,67,196,441095.334003262,264520.499064188,44613929.1925563,216511034.07619,112287324.03001,56137938.7955311,32885973.8692511,13533628.2155646,8195237.59416518,3733196.13920298,1736375.23933102,962759.100001397,137299.225899177,166792661.764055,465980.066847522,608831561.052217,935639.353569653,1444374965.31066,6681566.41954539,6058309293.10546,231533423.00142,15335383090.8658,62.5091814408079,90.7278403225355,29.7585803654511,87.233898539911,39.1529412695672,117.730581742711,3528201.30478341,-658019.759269132,48.9501296505332,335.684889019467,24272.1188732948,15395.9056538089,2203753.03127484,11292278.5012325,8410384.79194317,5166545.98866403,2842125.24134199,1122053.8299601,527478.151666034,285864.826772826,194753.029610137,83892.0905689143,6737.54656691665,17511701.3760279,32284.2821101503,55377266.1608333,69242.0752977068,121304491.429825,542100.544898014,512433821.504962,17362395.4721127,1093622999.58278,4.12908834926784,7.08913643229753,3.48467131669167,7.08479630320799,2.8092813679832,10.3519280579058,303311.81327011,-48574.7500563767,5.55370724350214,17.3350133327767
1,19,0,0,0.0848387096774194,0.736666666666667,15.7003225806452,45.313,142.633225806452,474.358387096774,450.972,487.489032258065,394.785333333333,225.413548387097,0,844.8,0,2095.59,0,4214.57,0,15910.71,2.63,42681.3,1,266,3,163,1.5,54.3333333333333,43.5028169014085,-14.8926903553299,71,197,99389.2649888813,20932.0172782673,1613821.39297421,61021876.6978207,45124947.9709979,23181067.3562823,15975690.543119,5213621.82059784,3344783.08524445,1458880.04489471,1140990.36854923,457797.583879492,0,68192270.777025,5694.59137481244,165136104.90586,29866.8192173419,512659267.414368,230897.341215241,1973430384.16418,47666631.2148095,4325115752.11945,83.0238548987545,128.803775445907,26.9154639012413,121.129807363264,33.0171753570903,105.491719522513,787023.314872174,-267747.858485744,62.1046961734537,224.062860837439,9022.65444632217,1453.28236833033,104573.26654625,4006519.20845784,5231389.34673783,2085529.26684423,1240466.02968632,442010.205897404,263902.738391349,172624.866168987,67422.3587785396,47058.892008087,0,6691824.10600067,565.157741332864,14753175.3020891,3355.15784318611,46581420.0439223,23113.4488072522,186036896.488582,4100997.59783178,406311056.585426,5.23418178500142,9.34017701874254,3.01078567688819,10.0063419001177,3.0901561275823,8.0295492826961,59172.6753770616,-20073.9844080332,5.2958513403777,20.7715916498797
1,20,0,0,0.00483870967741936,0.775,0.120645161290323,0.564666666666667,3.6341935483871,25.9293548387097,36.8016666666667,43.5758064516129,39.9656666666667,20.5564516129032,0,126.35,0,275.8,0,416.52,0,1450.13,0.15,3899.09,1,313,3,103,1.5,25.75,10.289014084507,-3.90415300546448,71,183,28946.1540874045,22115.9950515334,2939829.01051586,13214463.6645114,9911926.77662671,5603000.18069467,1991851.71256698,1281655.8115201,648612.526871894,360984.76585585,131779.119323327,106849.642358169,7911.46822006125,12928233.7709422,38243.1582967783,48615857.1211947,94859.3450901281,118925802.748381,345866.040755263,422672725.784902,13104072.5838043,763021762.134873,85.1330514773726,124.664581422461,32.6683250401402,87.1985032327939,32.2701944864821,101.411871183664,311194.921065245,-45901.5951091926,77.0901199729415,281.388370521832,2759.7477940806,1178.67389346749,317781.125320464,1198111.79528512,1027050.4020354,479279.898599481,193252.018864517,57201.461994072,36062.4038370056,25059.9508497425,14449.5601562578,5790.05303193767,692.713751838849,1191722.15333434,3162.75045523756,4758453.2199497,7469.08278224038,5836594.36006225,26113.5187692745,36057310.9821327,1443230.56503781,66621939.5733682,4.36201134491712,6.54581612675684,2.22932391928043,7.11367348500062,1.88284542859765,8.04984547500499,15716.8865731045,-4430.81388308153,6.15640050417278,15.6650769312517
1,21,0,0,1.52870967741935,4.687,23.2083870967742,41.5856666666667,69.3183870967742,151.651612903226,126.991,149.15,155.212333333333,84.671935483871,0,397.14,0,941.58,0,1646.43,0,5137.54,47.39,13317.45,1,278,2,148,1,37,15.4512621359223,-8.38817679558011,103,181,4973122.71688114,20054714.2957551,50221026.7042269,81031025.5770288,50241258.3242349,20770637.1526165,12814375.6710799,4367455.56212777,2664369.2021224,1456446.72326268,711594.274987819,399715.209157009,221582.321936694,61186651.5683155,758694.437055331,172142793.042931,1940513.37068031,572146567.159897,11322035.5583924,1717771636.91533,80204887.2188499,5453999229.89531,6.16337468556594,121.818942096084,41.4966016807593,140.020748026669,25.0535249118111,71.5689638133626,1082820.38230525,-469058.52610227,110.548223819118,304.086676090956,499169.241850056,1230059.90244213,2544517.0955962,5396486.79516861,4937768.32268078,1231828.83158713,1084647.48582425,489822.420460168,247356.404234048,112536.874784253,66525.4111345749,32526.666316144,12529.9255670072,6960809.74745994,74234.6309941706,17135702.13411,154681.609947878,28600740.0828812,662861.000381882,212959619.306592,6293662.32087709,462721546.527131,0.33638221520232,8.38787040514872,4.00554910005303,7.47553756386042,1.34629210222629,6.54981978938449,73892.3213556821,-34444.8393395449,10.5073644380551,13.2478227198124
1,22,0,0,0,4.30066666666667,698.104516129032,4779.88433333333,17871.7235483871,33523.0225806452,49007.1506666667,57719.7135483871,46531.908,30572.2819354839,0,60477.27,0,179397.28,0,417254.64,0,1737108.02,0,4618370.24,1,287,59,182,59,182,409.549461077844,-479.535106382979,167,94,58213499.422123,114851029.150866,1087016046.84602,4244659633.96073,3884545734.32165,2937855532.17563,2184990901.56354,1025827007.99809,633523687.045974,320236541.676143,171422732.075923,61035421.6778398,34276990.5272717,6309215694.94748,96072343.8732552,12461840006.6429,262140996.24356,33321361619.1441,1395782667.67118,114622741714.821,17079717220.5071,472331806172.266,6.19113473687321,136.61305513978,66.7919395938516,172.200169601361,43.6424906572793,176.34719930659,37065402.209857,-19004844.4621388,99.6344943002332,272.161291759461,5350042.27370527,12807355.3633388,84506339.7423504,236611878.474861,293285048.332107,246894707.716674,174377815.634778,100037303.188857,47507504.7527664,21067412.484516,15213492.3656983,6573632.30108716,2113690.90086158,381129878.914482,10927348.1111675,808370735.684495,20994206.1936638,2619704854.50569,133485919.575198,11768189889.8317,1149884143.52298,24367623916.4568,0.445096992829349,11.9384838983417,5.40534631339833,14.5241085264133,4.77058921135031,13.6299144647317,2932254.37166924,-1297202.5900749,7.33861999027431,18.6616880144458
1,23,0,0.0189285714285714,1.26838709677419,22.5453333333333,34.52,42.0483333333333,70.1003225806452,101.233548387097,87.1333333333333,104.791290322581,123.295,72.3206451612903,0,414.32,0,688.52,0,1218.68,0,3711.97,39.85,9550.58,1,285,1,76,1,3.30434782608696,29.7130508474576,-19.8918497109827,118,173,2092772.65671965,8314846.67832096,46690896.9100405,57683097.9207926,33446703.1061679,21262663.0560205,10843888.7795287,3258534.86580902,1611797.42711026,939285.356427735,505785.090134591,361117.517140349,0,59753726.8577342,510126.226527784,158707800.47657,2568337.89456113,464266165.608118,10426595.954599,1807800182.93788,61260555.5412761,3664890200.1786,4.49253265163861,78.3636786974967,41.8010733067058,120.732401526766,14.2094255093252,39.286786064622,1424131.34223316,-568243.947744921,113.898063760251,276.650815268513,142698.622957384,445713.159456008,3637139.73450942,6386272.25071974,3178139.58277793,1563954.86493315,675843.487629155,316613.405134816,127663.037117993,97463.1785384518,41767.49713861,32058.0067117297,0,3743558.43251235,50048.2559537584,16350542.2713935,210393.743115653,29638085.5650967,787024.991335149,169091463.600751,4366754.15531924,263544418.151556,0.376721453794744,7.95556384837255,2.56024526414694,8.56728242215468,1.45914831970003,2.97221825118565,115331.663801342,-33849.5805184525,8.75644941264764,13.279091879027
2,1,235683.866129032,303446.6625,7884694.01935484,87822880.8,175182214.193548,149751672.533333,99160441.0322581,51468239.7419355,24486821.7666667,11363982.6612903,5472274.31666667,2787606.32645161,79362.75,184577488,246188.05,553025056,755360.94,1287450592,6958888.6,5274880256,260228221,13426178824,2,132,56,152,56,76,2338066.15153061,-854141.841578947,98,266,1032548.93772919,2548250.12105801,22024241.7815285,70577049.0792818,172128743.297186,125955047.009494,66812837.401973,30631370.2930408,9092666.50430064,4776193.69739712,3710286.35090976,1577069.62614132,431277.192121396,164770210.562595,1372942.52937861,604390862.154746,4702201.39748953,1125045210.92873,23664074.1208746,6057137594.24609,377404978.395687,8520281572.23153,55.0107427113689,100.15349629987,37.8189898917917,130.909499916248,29.9810397585388,128.681360938121,2154211.10734828,-732340.573277725,96.9434940507635,242.063405385707,95756.5476624189,280488.024807749,2046579.6358172,6047174.83249833,9611586.65606823,8321757.17812706,5087612.10894891,1490249.12996057,732145.04692314,496478.700737135,168553.562844228,155636.738669934,27662.4673644442,11127257.9202533,111592.542362508,31744228.4585377,257172.800402418,89196268.1776822,1621457.80902161,315749268.111295,19486373.3275992,1069158484.40977,4.22124423738569,9.77199974865653,3.36996720004827,6.64776497147977,2.01431273901835,9.62003557230346,161618.707596222,-49892.6532739171,5.62694682106376,15.4851220322307
2,2,163217.45483871,218274.505178571,4193859.95193548,26657676.95025,54248473.0668548,65492460.8605833,49739592.3851613,27161154.2402419,13079973.1255,6025265.08354839,2860413.31116667,1420272.77008065,21534.325,72151233.4375,79590.2625,215277884.5775,334643.0625,500566752.5675,4661799.1925,2030506790.3225,141053987.4125,5175154569.785,31.5,157.25,34,129.25,34,125.516666666667,807215.710633694,-313428.155216928,107,257,502064.764605224,3368120.52899362,14246257.538032,25454995.39335,55267248.8066216,28593601.3906124,17362980.0705362,6339198.82420975,3205990.70468506,2115240.48726449,919518.187791659,524983.513112938,236860.82355172,51806002.0181978,799024.244659477,145323850.992533,1488978.83652139,279887693.972062,10550866.7527486,1175843788.33423,115924275.150385,3126503245.63115,75.1437355577946,193.956567399669,29.4418114731088,110.324635573605,31.2063315699343,112.372118266645,1013560.04226232,-226970.121973515,98.5964806989068,227.344742673682,40337.716452995,182914.73402569,1064720.78923824,1510881.65458656,4309097.24982189,3291148.62019755,1726187.78396139,754898.961504943,337630.077589685,172066.877551056,73634.8626574124,51890.1674813412,20073.5186440517,4644216.40175121,76090.8713405766,11139132.2819508,160431.708740328,30516428.0602548,948872.499360323,93143001.780396,8218560.66145116,168716939.300781,6.18484086841345,11.5389191394206,1.59044190768909,6.33965458834427,2.238758401823,11.1447673864019,79676.2612548509,-18838.2172367635,4.83934766927268,25.5256066743052
2,3,235644.58516129,300286.051785714,8342280.29225806,94683546.8,188698596.129032,158268096,103266528.774194,53288758.7096774,25298815.3333333,11743129.3548387,5658846.65,2896874.77419355,81989.23,198963008,253910.29,596013104,773799.18,1387427712,6958284.05,5683918352,274323680.65,14302360096,2,132,53,150,53,75,2426110.9448,-911395.767386364,100,264,1111068.67887635,3906750.6014968,20561795.8300349,70642093.6461968,187658106.41035,118006028.884052,76371160.7800466,28561491.1616005,12984663.7366762,7506896.11083577,3981439.51868468,1456393.23932616,546567.213858735,240566903.055014,1761281.31599093,582225347.043313,3274984.90453577,1369491011.72177,26712911.89346,6140069823.57607,400894204.39928,13443835077.4722,47.4767960589379,150.517360189464,36.6862997969147,120.445286501432,41.5556356410962,149.362546030199,1889775.31306118,-1000475.03563986,93.2776935817674,274.423661404289,59602.964008302,317322.991976906,1195405.26501479,4447076.53742536,16289348.7110528,10535620.234972,5236738.78789521,2541053.18784083,1160666.01622167,395665.61247275,265276.098370138,89472.9417713134,43051.5378806026,18770595.4591038,147177.322823355,30566280.3405673,369358.878129306,87019778.8239957,1425428.27487442,494716655.036032,21760746.7356005,959143178.425561,3.41402073178906,8.8728250907734,3.03129460348282,10.5061471091118,3.37790103380103,12.0378081638133,201341.611786297,-64579.5211248321,9.50500496281311,24.1397767325398
2,4,199930.929354839,300139.650785714,9324002.12812903,124103996.013333,274284988.387097,235758714.773333,152290393.290323,79210286.8387097,38021107.5066667,17758413.6903226,8562116.59333333,4369152.45322581,14398.712,294580774.4,182930.612,883280515.2,582769.468,2057144201.6,5874292.44,8462480108.8,303645835.004,20747275139.2,28.6,137.8,45.2,147.6,45.2,147.6,3129272.19329505,-1314254.10259817,109.2,254.8,1619589.39845381,2371719.26924358,23342415.9231603,105815593.088765,314599475.781757,238591663.829999,146739582.314366,52908453.5505498,28541219.954705,14099502.1163996,5020703.60035997,3617778.11009948,785648.62822312,256679919.255153,3025735.46163689,1070569477.30181,6402210.71373766,2215786516.37761,30286468.5725852,9867696227.54441,665451471.01095,24624760854.3427,36.3745365841314,158.168197080493,30.5907145047095,137.745372287068,29.4194119400345,134.310739795212,3133671.50437151,-1095259.30855554,95.6083401775919,271.382443741523,104282.735671593,139597.789225581,2092053.68086784,10798463.9152007,17295572.7266138,13402538.7587796,7141267.80764283,3003129.79985656,2064702.45488887,896511.065848746,486618.950888588,274473.144710223,49893.538554783,25401511.4786339,191714.783559737,62759257.7314456,340879.527937923,191258262.077037,2014887.36629973,487103404.823525,40652215.27253,1838916118.54381,4.18528346640989,11.0906248364015,2.478191901627,11.6234085752256,2.93269206203986,12.1158938027965,172264.729223752,-122798.630915136,9.35501573360525,24.9848069644719
2,5,115469.420322581,267984.311142857,7148989.52335484,128978510.826667,350477308.077419,377635575.146667,268594356.335484,153526244.335484,78068077.52,37308041.7612903,17813812.5166667,8744000.98548387,21644.292,413405376,84930.316,1239651865.6,275756.892,2888456096,3353403.402,12038984736,232701787.966,30349673100.8,15,151.8,51.2,156,51.2,156,3138377.26732765,-1811516.08138852,134,230,3583828.51775725,1369103.50499701,20102900.3264692,182230011.374737,410440491.252573,347441638.709811,218881040.643458,106756606.819268,50653371.0271571,22515752.875522,15333699.7140129,7013940.17323412,1177279.14530501,414330418.553535,5169057.04493072,1218545322.06496,10529966.8377843,3642356506.91367,50295436.0264919,14046266166.83,689324559.73431,36314991676.5695,64.7959743095562,146.051515453588,54.0529843556229,113.454198537627,46.6681962789036,143.35169494478,3960236.72770484,-1331765.27309863,108.416499219416,272.656731920689,250670.19598769,173723.801320641,1171938.09870028,16146897.6443487,24749914.6455846,38641915.7071738,15707745.8935141,8205823.66535596,3330008.89632482,2520917.03638472,1107209.45777902,617443.767806756,78073.2691358862,27293038.6173578,388714.888288272,125527782.755565,676170.601562569,305582353.894468,4279883.80281131,1198784813.26119,41013367.7487856,1707542176.84498,5.16688010461163,11.161401029909,3.43749707724201,8.16391685022973,3.0018352115876,13.8396311630029,283832.393411247,-106553.078496068,5.7954959173128,25.7646814629715
2,6,164769.343032258,259993.789857143,29169026.4005161,332143232.906667,701342506.322581,690088136.746667,472858211.096774,271267222.4,140775396.053333,68508539.9225806,32901293.3466667,16215108.3483871,86267.128,768354924.8,318272.268,2303890752,890216.482,5370580230.4,4792945.514,22530257625.6,916627494.166,57089609657.6,13.2,149.8,54,162.8,54,162.8,6675334.05661854,-3121165.20494206,120.8,243.2,4471164.00137876,2553024.54015713,30411233.0706743,446090191.862759,645482185.514908,595648128.336081,369314859.220188,305246849.619636,136638107.79615,51931912.9659549,24013218.7383138,10576468.4830265,2106295.52801508,877725495.074067,6471848.34318064,2639761733.13604,17242714.1003073,5912569156.84151,96243461.0253328,25010974499.0502,1175453975.68108,55156924781.5242,47.053137270594,173.781187564041,53.9376511540031,173.249465453764,61.4252235593507,167.257574566221,7406486.90580298,-2445943.96566043,102.580171118956,268.589127526712,489457.183324133,271046.861550462,3046270.1618647,28592976.6779173,72220202.1072873,48526191.5411864,26520735.3078565,21434319.8122545,10960079.6837661,4444409.13360525,2173917.44593996,1295298.29482166,119349.688612766,83678059.124586,404769.113239535,248386916.035306,1047831.14459733,373099868.456713,6922210.56904639,1467415737.56756,71743801.8822254,3681104195.8731,4.35916406947188,9.13310403124429,3.64847233594395,11.3215830439562,4.96002234523185,14.9453812914155,912513.40688721,-167140.333334329,6.8475043651415,18.3297146737296
